,_sa_instance_state,text,datetime,tweet_id,username,id
98,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d54ca0>,"Beliau dengan tegas menolak rencana jabatan Presiden 3 Periode, tapi masih aja ada yg ngeyel mau nyebarin isu gaberner hmmm #Jokowi #MembangunIndonesia https://t.co/P4qWgcCEQ9",28/12/2022,1608059251104137216,heniorion,99
99,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d54d00>,"Pak Jokowi udh ada rencana di hari tua usai pensiun setelah menjabat Presiden 2 periode, sama anaknya udh cerita kok, sama kalian belum ya? makanya masih nyebarin isu presiden 3 periode? #Jokowi #MembangunIndonesia https://t.co/Qx1fnnXPnH",28/12/2022,1608057922046816258,heniorion,100
100,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d54d60>,"Nasional Tempo: Meski Jokowi Teratas di Musra Bandung dan Kupang, Projo Tegaskan Tak Setuju Presiden 3 Periode. https://t.co/3RhNYKzqi1  melalui @GoogleNews",28/12/2022,1608056360666812416,yunankingstar1,101
101,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d54dc0>,@OposisiCerdas jd anjing penjaga penguasa aja. mau itu mau mengangkangi konstitusi kek pokoknya dukung..tabiat ulama kelas kambing..kata ketum PBNU..jokowi perpanjamgan jabatan masuk akal.ulama NU yg lain mau 3 periode kita makmuman n samikna wa atokna https://t.co/6lmptyggJW,28/12/2022,1608055637933719553,alialhabsyi19,102
102,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d54e20>,"@CNNIndonesia Memangnya klw jokowi 3 periode apa untungnya bagi rakyat?, laaah wong buat mobil Esemka saja sdh hampir 10 tahun gak jadi2. Kasian  Buuuahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha",28/12/2022,1608051146240974848,Grivod,103
103,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d54e80>,"@abu_waras Diteriaki ""woi, Jokowi 3 Periode!"".",28/12/2022,1608050674801180672,AH_SiregarXIX,104
104,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d54ee0>,"Tolak Wacana Penundaan Pemilu dan Presiden 3 Periode, Projo: Isu Ini Berbahaya bagi Jokowi https://t.co/ihbmxvNLjo",28/12/2022,1608048366696505344,rsaupwr,105
105,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d54f40>,"@giginpraginanto Saya kira pak Jokowi sdh berkali kali menypaikan , tidak bermimat utk 3 periode ... Beliau sdh menjawab dengan tegas... Soal pihak lain atau pendukung minta 3 periode ya silahkan ..tapi president sdh jelas menolak . kalau ketua MPR itu pendapat pribadi ..nukan lembaganya.  ..",28/12/2022,1608046162585714689,MasWisnujogja,106
106,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d54fa0>,@SayutiAndy8 @HeriSuwondo2 Cukong hajatan...   Ada 3 agenda oligarki Plan a jokowi 3 periode Plan b perpanjangan jabatan/penundaan pemilu Plan c dukung boneka...  https://t.co/d9cfPPJOAU.,28/12/2022,1608035752038010880,ArRayah43832329,107
107,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62040>,Ini Alasan Projo Tolak Jokowi 3 Periode dan Penundaan Pemilu 2024 #penundaanpemilu https://t.co/g5T0GBx8WM,28/12/2022,1608034786538299392,jpnncom,108
108,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d620a0>,"P. Jokowi dari awal menolak 3 periode, kadrun ttp ngotot P. Jokowi bukan kader PKI, kadrun ttp ngotot P. Jokowi ijazahnya tidak palsu, kadrun ttp ngotot Sebenarnya kadru punya otak nggak sih? Tanya doang.....🤭🤭🤭",28/12/2022,1608032858274402304,MbahWin3,109
109,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62100>,"Meski Jokowi Teratas di Musra Bandung dan Kupang, Projo Tegaskan Tak Setuju Presiden 3 Periode https://t.co/GqkfoQnTpg",28/12/2022,1608018068910874624,rsaupwr,110
110,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62160>,Relawan Projo Tolak Jokowi 3 Periode Sudah Final https://t.co/uvlYrIvtuB lewat @smartlapak,28/12/2022,1608012791629377537,ALHIDAMART,111
111,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d621c0>,"Isu 3 Periode Menjerumuskan Jokowi, Projo Tuduh Elit Politik: Demi Kepentingan Pribadi, Mereka... https://t.co/NO5kWAoQ1x",28/12/2022,1608011121612718080,WartaEkonomi,112
112,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62220>,Relawan Projo Tegaskan Tolak Wacana 3 Periode Presiden Jokowi https://t.co/ObSeVdYlAK via @Indopolitika,28/12/2022,1608009319358009345,Indopolitika,113
113,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62280>,Warga Lampung Pasti dukung Jokowi Untuk Presiden Kalo Bisa 3 Periode #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/r4WtJH6pI3,28/12/2022,1607996066229637121,lindagemoy,114
114,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d622e0>,Relawan Projo Tegaskan Tolak Jabatan Jokowi 3 Periode https://t.co/TtMwCuNsp3,28/12/2022,1607985140114010115,CNNIndonesia,115
115,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62340>,@san_ozil MUI banten tolak dikaitkan dengan klaim ulama jokowi 3 periode,28/12/2022,1607983298571296769,JoyoGozali,116
116,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d623a0>,"@mohaj09 @satriohendri Memangnya kenapa Nasdem punya bacapres utk tahun 2024. Secara konstitusi pak Jokowi sudah selesai masa tugasnya di 2024. Wajar2 aja kalau Nasdem mendeklarasikan Capresnya. Yg gak betul itu, presiden punya capres sendiri, atau malah ingin lanjut 3 periode. Makanya PANIK.",28/12/2022,1607977582280204290,Ooqu8585,117
117,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62400>,@RudiantaraWR @RaraLovie @NinaCarla17 @aniesbaswedan Kl mau diskusi . mariiii Apa kah lu mendukung jokowi 3 periode ?,28/12/2022,1607974417799471104,JumadiAkhi12,118
118,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62460>,"Sudah Ada Yang Deklarasi, Kok Masih Wacana Penundaan Pemilu Hingga Jokowi 3 Periode Masih Berhembus? https://t.co/mBkat2hVq4",28/12/2022,1607971071227203584,ulam_yot,119
119,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d624c0>,@abu_waras 85% rakyat Indonesia pingin Jokowi 3 periode Kadrun pasti gak lah 🤣,28/12/2022,1607965556011065345,DarusHeru,120
120,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62520>,Paham kenapa Jinping ngotot jokowi 3 periode atau kaki tangannyabyg berkuasa di RI.,28/12/2022,1607950619939307520,yudi_hudaya,121
121,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62580>,"@HoreeeeTeam Anak e dodolan es doger dikasih modal 71 M ,wong dagang asongan,modal ngutang bank keliling (renten) ora entuk ngeteng.....sangat merakyat pean pak @jokowi.......lanjutken 3 periode",28/12/2022,1607945225925976068,mantovoni,122
122,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d625e0>,"@DonAdam68 masih percaya jokowi dan partainya pro wong cilik? semua yg di""injek"" dia adalah wong cilik. Nickel dan batu baranber ton-ton dijjual tanpa PPN, dinikmati asing. sekarang yg diurus rokok batangan, masih mau ngasih 3 periode?😂",28/12/2022,1607941479015780354,zkzainal,123
123,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62640>,"GAGAL BERJILID2  Gak perlu debat2an, krn : 1. Penegakan hukum rezim ini berlarut2, anda @mohmahfudmd malah ngalor-ngidul Ketidakadilan KM50, satgassus, 303 2. Sebaiknya anda mundur, atau @jokowi ganti menko yg berani &amp; tegas 3. UU HAM dirubah agr representatif  Lupakan 3 periode https://t.co/b9oKG8wwOu",28/12/2022,1607940499050205184,AditGustaf,124
124,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d626a0>,@papa_loren Katanya sih  Ada 3 agenda oligarki Plan a jokowi 3 periode Plan b perpanjangan jabatan/penundaan pemilu Plan c dukung boneka...  https://t.co/d9cfPPJOAU.,28/12/2022,1607935133612670979,ArRayah43832329,125
125,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62700>,"Rizal Ramli Sebut Ada Dewan Kudeta Konstitusi Pendorong Jokowi 3 Periode, Hensat: Mudah-mudahan Gak Ada! https://t.co/3l2ym4r9Rw",28/12/2022,1607910461638598656,WartaEkonomi,126
126,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62760>,"Kita akui Jokowi Sudah kerja Keras dan sudah berbuat banyak untuk bangsa dan negara ini. Seandainya Jokowi Tak Bisa 3 periode, Satu permintaan  Cebong yg terahir Tolong Buatkan Perpu perampasan aset Koruptor untuk bangsa dan negara ini.  Cebong selau setia mendukung Jokowi . https://t.co/qjEKsJkUpR",28/12/2022,1607896754846040067,JulBayur3,127
127,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d627c0>,"@RobbyHaneur Berarti ustadnya iblis dong, kan dia jg ucapin jokowi 3 periode",27/12/2022,1607888624674279424,siswantos208,128
128,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62820>,UUD 45 tentang presiden 2 periode yg di buat tergesa gesa di awal  reformasi sangat berpihak kpd Kadrun dan Barisan Sakit hati.  Sedangkan 80% rakyat puas kinerja Jokowi dan ingin kan Jokowi 3 Periode.,27/12/2022,1607886847392518146,JulBayur3,129
129,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62880>,"Rezim bangsat tak bermoral, endingnya Jokowi 3 Periode. #IndonesiaSemakinHancur  #IndonesiaSemakinHancur  Lawan kezalimaaan !!!",27/12/2022,1607876495539855360,WartegPerjuang1,130
130,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d628e0>,"Wacana Presiden 3 Periode Tak Pernah Hilang meski Jokowi Menolak, Pengamat Singgung Kekuatan di Luar Lingkaran Presiden https://t.co/l2dmMtcs27",27/12/2022,1607875228222492672,WartaEkonomi,131
131,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62940>,"@DamaiHariLubis @muhsaiddidu Drpd saat pensiun @jokowi masuk bui hari hari pensiun ada di balik jeruji penjara sebaiknya jangan 3 periode di gass poll presiden seumur hidup ajach. Sejarah mencatat Soekarno memenjarakan Buya Hamka, saat pensiun Soekarno di penjarakan Soeharto",27/12/2022,1607865833744891905,driveronline_17,132
132,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d629a0>,@fatimahpejuang @muhsaiddidu Loe Klo Ngomong jangan asal Jeplak saja Bro. Lagi pula pak Jokowi sudah Ngomong ber kali kali Beliau tdk mungkin Mau 3 Periode. Makanya Loe Nonton TV biar Cerdas jangan Cuma Nonton Film. Bokep doank,27/12/2022,1607859892496510976,IrSuwaji3,133
133,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62a00>,@QianzyZ Kata kunci agar IKN tidak mangkrak maka P.Jokowi harus 3 periode. Mampukah Jokowi mewujudkan jabatan 3 periode..? lawan dulu rakyatnya !!,27/12/2022,1607857591706882048,muttaqien1962y1,134
134,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62a60>,"Buat Rakyat Jelata, Jabatan Pak Jokowi 3 periode atau lebih ..Tentu sangat Mendukung🇲🇨 https://t.co/D398dImcKW",27/12/2022,1607848568236437504,djokoAdv,135
135,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62ac0>,"@Mencaricinta99 Perasaan gak ada tulisan 3 periode. Disitu hanya bertuliska jokowi 3. Jokowi 3 yg di maksud adalah.  Pernikahan anak jokowi yang ketiga, bukan jokowi 3 periode.",27/12/2022,1607820638642900992,wardany_13,136
136,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62b20>,Sebenarnya sih di dalam my mindset. bapa jokowi mau 3 periode bagi diri pribadi ga kenapa napa. Justru yang harus kalian takut itu bagaimana nanti presiden selanjutnya apakah lebih baik atau lebih buruk disini aku ngambil jalan tengah aja. Karena setiap apa yang baru itu ada +&amp;-,27/12/2022,1607788149316681729,HakamAhimsa,137
137,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62b80>,Benarkah Masih Ada Kelompok yang Ingin 'Menampar Jokowi' dengan Isu 3 Periode? https://t.co/UTd4hiKFNJ Covid-19 Selasa 27 Desember 2022 Ada 6.717.395 160.560 Meninggal Haram BRIN BMKG Saling Dikit Jabodetabek Malam Dingin Fajar #RakyatPastiTolak3Periode #RakyatPastiTolak3Periode,27/12/2022,1607758051637096448,onomsalam2pas,138
138,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62be0>,Kualitas oposisi sok kritis tapi goblok gini yang bikin makin banyak orang setuju Jokowi 3 periode aja,27/12/2022,1607756999932141568,Rzdwrdy,139
139,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62c40>,"Sudah Ada Yang Deklarasi, Kok Masih Wacana Penundaan Pemilu Hingga Jokowi 3 Periode Masih Berhembus? https://t.co/4ylslYKvjQ",27/12/2022,1607735710924312577,URFachmy,140
140,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62ca0>,@LaNyallaAcademy Mumpung masyarakat gak sadar.. Jokowi bisa 3 periode atau perpanjangan masa jabatan.,27/12/2022,1607720805085106177,changkarock,141
141,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62d00>,@onne_aj @VIVAcoid hadiahnya jokowi 3 periode ngab 😁,27/12/2022,1607716256496644096,alsaik_,142
142,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62d60>,@caul_tanjung Katanya sih  Ada 3 agenda oligarki Plan a jokowi 3 periode Plan b perpanjangan jabatan/penundaan pemilu Plan c dukung boneka...  https://t.co/d9cfPPJOAU.,27/12/2022,1607713713750179841,ArRayah43832329,143
143,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62dc0>,"@jokowi Ini baru Presiden yg patut menjadi 3 periode, masyarakatnya pasti dukung kalau undang² bisa berlaku !!!",27/12/2022,1607709825882009601,chess_rhiel,144
144,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62e20>,@Doedoeng108 @tijabar Tuh yg salah junjungan lue Jokowi udah susah payah bikin janji mulai dr Jakarta hingga sluruh Indonesia antisipasi banjir..dr setahunan jadi gubernur hingga jd presiden tapi semua NOL ..mana karya dia tuk rakyat antisipasi banjir ?... Yg ada bahkan sok2an mau 3 periode sgala 😂,27/12/2022,1607697294245363716,AbdKhairul,145
145,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62e80>,Aku SETUJU kalo :  PT 20% DI HAPUS   Sebagai Kompensasi : JOKOWI 3 PERIODE.  Bagaimana : @Andiarief__  @SBYudhoyono @AgusYudhoyono   Enak tooh🤣🤣🤣  Mau? Mau? https://t.co/xVUE8u5ZNk,27/12/2022,1607692376864165890,BattoAjax,146
146,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62ee0>,"@geloraco Ubah judulnya ""Benarkah ada yang akan tangkap Jokowi jika dia mengamini 3 Periode?""",27/12/2022,1607690942399807488,DOITSMARTWAY,147
147,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62f40>,"@DamaiHariLubis Kami yang merasakan dampak kemajuan negeri ini Untuk anak cucu kami, Bukan kalian, kaum bodoh yang suka mengeluh  Kami tau dibelakang kalian siapa... Yang mendanai kalian siapa  Kami mau 4 periode jokowi, bukan cuma 3.  Catat itu kisanak... https://t.co/8NWE4QmHhg",27/12/2022,1607673569433243650,tentang_logika2,148
148,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d62fa0>,@Lembayung071 @jokowi Jokowi 3 Periode..!!!  Pasti @KING__VALDEZ  meriang bacanya... 🤪,27/12/2022,1607647529650507776,BudTeguh,149
149,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e040>,Ada Kekuatan Besar di Balik Wacana Perpanjangan Masa Jabatan Presiden Jokowi 3 Periode? Pengamat: Masif dan Terstruktur https://t.co/sKuVLC0UG4,27/12/2022,1607644958869323778,WartaEkonomi,150
150,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e0a0>,Warga Lampung Pasti dukung Jokowi Untuk Presiden Kalo Bisa 3 Periode #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/9BcABlatjd,27/12/2022,1607632506072842244,babanggoo,151
151,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e100>,"@yunartowijaya Pendukung Jokowi 2024 itu sudah tidak relevan, kecuali beliaunya sah secara konstitusional ikut pemilihan untuk 3 periode",27/12/2022,1607629419245637634,LemahTrah,152
152,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e160>,@ajies4ra Kuuuuy qt buat go block dengan memilih penerus pa Jokowi Kalo tidak melanggar UU gue pingin pa Jokowi 3 periode💃😁💃,27/12/2022,1607627984005124098,PUTRY_NUSANTARA,153
153,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e1c0>,"Asal jgn dikembangkan terus isu 3 periode ataupun perpanjang masa jabatan, Krn justru Jokowi lah yg akan dihukum oleh rakyat jika itu terjadi. https://t.co/2XW7YPFJfG",27/12/2022,1607627861082660864,AchO59522189,154
154,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e220>,@YudiSet16452924 Katanya sih  Ada 3 agenda oligarki Plan a jokowi 3 periode Plan b perpanjangan jabatan/penundaan pemilu Plan c dukung boneka...  https://t.co/d9cfPPJOAU.,27/12/2022,1607607895629377539,ArRayah43832329,155
155,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e280>,@HelmiFelis_ pak jokowi 3 periode ape lu ape lu....!!? kasian yg hanya jadi capres capresan 🤣🤣🤣🤣🤣🤣🤣,27/12/2022,1607587048160137217,IwanMarora,156
156,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e2e0>,"@HelmiFelis_ Jokowi 3 periode donk biar kelar tugas pembangunan IKN dan infrastruktur yg lainnya , Indonesia maju, tata kata hmm",27/12/2022,1607585556132958211,pinkfloydd09,157
157,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e340>,Mengerikan Guys jika benar cuitan @RamliRizal ttg Rencana Perpanjangan Jabatan Jokowi 3 Periode yg juga dihadiri pata taipan..Ngeri krn oknum Pejabat Telah Menghianati Amanah Pendiri Bangsa..@kang___L @Boediantar4 @MissKoral  @dara_darmayu @AntiBangsatBgs https://t.co/rcKHmAfvAn,27/12/2022,1607579680768684033,HermanBudiSant4,158
158,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e3a0>,"@alisyarief @djonprasetyanto @jokowi Padahal kepalang edan, masukin juga sertifikat vaksinasi dan booster lengkap. Setelah itu surat pernyataan dukungan 3 periode atau seumur hidup.",27/12/2022,1607544069173186560,rhamasukma,159
159,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e400>,Prestasi jokowi pantesan ngotot 3 periode,26/12/2022,1607520571952336896,DoplangPadi,160
160,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e460>,"@muhsaiddidu Terimakasih pak @jokowi kamu luar biasa sekali 😊 salam 3 periode pak  Tapi bukan di Indonesia pak, di pluto",26/12/2022,1607499052756905985,mynameisowi,161
161,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e4c0>,GAME NIPU! kalah 2 menang juga 2. kalah 3 menang juga 3. gini aja terus sampe jokowi 3 periode. https://t.co/4yJF3Scyck,26/12/2022,1607492409725976577,Hawaryou13,162
162,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e520>,"@HelmiFelis_ @Cikimprinh kayaknya jadi 3 periode bang, mohon bersabar ya... biarkan jokowi menyelesaikan tugasnya sehingga Bung Anis Baswedan bisa menjalankan tugas dg mudah ( kalau terkabul..).. jd plesiden itu berat bang... 😁",26/12/2022,1607440890943131650,umam_ogi,163
163,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e580>,@bumijo1964 @HelmiFelis_ yakin gak mau jokowi 3 periode?,26/12/2022,1607439782376005634,BuzzDrun,164
164,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e5e0>,"Dugaannya Salah Besar! Mengira Presiden Hanya Dikelilingi Pejabat ‘Serakah’, Refly Malah Dibisiki Istana Tengah Upayakan Jokowi 3 Periode https://t.co/PrQ8ZYD5j1",26/12/2022,1607429678092161024,RepelitaO,165
165,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e640>,"@geloraco Menempatkan Menteri Nggak sesuai keilmuan,   Namanya juga bagi bagi Jabatan, biar suksesi 3 Periode dapet dukungan semua partai..  @jokowi",26/12/2022,1607424384482050048,TheUncleDee,166
166,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e6a0>,"Nggak usah kaget, biasa aja..  Ini Efek kebanyakan HIDEN DEBT   semua penyumbang Pajak terbesar di Negara ini 'di utak utik' untuk ngamanin Hutang abu-abu yg sudah dibuatnya..  Tapi tetep maunya 3 Periode biar nggak ketahuan HIDEN DEBT nya  @jokowi   https://t.co/18GXKfhNkK",26/12/2022,1607420306968416257,TheUncleDee,167
167,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e700>,"@didienAZHAR BERHASIL..🤣  Si @didienAZHAR cuma kirim meme tanpa komentar, smua hater @jokowi pada kluar dgan narasi2 khas nya..  yg paling diandalalkan isu '3 periode' 🤣🤣🤣🤦  Selamat menikmati hidup 2 thn ke depan, drun..",26/12/2022,1607406707873050624,irawan_seni,168
168,<sqlalchemy.orm.state.InstanceState object at 0x7fed23d6e760>,"Ketum Relabatin Tepis Bos Projo, Indonesia Timur Ingin Jokowi 3 Periode Bahkan Seumur Hidup.  “Kalau ada yang bikin statement, apa saja, jangan moment of time. Sekali lihat lalu menyimpukan. Tidak boleh. Mestinya ada seri waktu.”   https://t.co/jgNw2uerqr  @Relawananies @bos_sir",26/12/2022,1607405370565328898,Simanjunta9Nico,169
