,_sa_instance_state,datetime,text,tweet_id,id,username
5542,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb64c0>,17/09/2022,"Mau iseng komentar ah ....  Katanya, presiden dua periode (SBY, Jokowi) gak bisa maju jd cawapres krn wapres harus menjadi presiden bila presiden pasangannya alpa (Pasal 8 ayat 1)  Tapi, gw koq melihat ada Pasal 8 ayat 3: kalau presiden-wapres sama2 tdk dapat menjalankan tugas... https://t.co/fFVExQS6FN",1571111149088944133,5543,perjadin
5543,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6520>,17/09/2022,@ajengcute16__ Videonya jangan ilang. Tar jadi jejak digital. Kayak BLT aja.   ❌Jokowi 3 periode  ❌Perpanjang masa jabatan presiden ❌Jadi wapres  Biasanya kejadiannya kebalikannya 😅 https://t.co/S2hykmtLoQ,1571110481905188864,5544,kinoyastilianti
5544,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6580>,17/09/2022,"@Priagarislurus @AzzamIzzulhaq Semua hasilnya untuk kesejahteraan rakyat, pembangunan dimana2, bandara, kereta cepat, tol, pelabuhan, terimakasih bapak jokowi.. dukung 3 periode..",1571110381862682628,5545,dinoridgid
5545,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb65e0>,17/09/2022,"@RamliRizal Begitu ada yg usul ""Jokowi 3 periode"" RR kelojotan dan bilang itu melawan konstitusi. Tapi soal ""turunkan Jokowi"" RR tereak paling kencang..  Anda sehat ?",1571108348095008768,5546,pisauikan
5546,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6640>,17/09/2022,"@CNNIndonesia Kok ke Jokowi😂. Saya ini pendukung Jokowi 2 periode, SBY turun gunung mempersiapkan 2024, tdk ada yg salah.   Yg salah itu ketika nantinya, Jokowi kembali disiapkan untuk 2024😅.   Jokowi berhasil 2 periode, jadi jgn ganggu Pak Jokowi lagi dgn isu 3 Periode.",1571107959161393152,5547,antungriduan
5547,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb66a0>,17/09/2022,Pingin tau solusinya  #jokowi3periode 😁 Siap2 om,1571104796551315459,5548,_Umamlik
5548,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6700>,17/09/2022,"Jokowi dinilai lebih tak suka soal isu jadi Cawapres dibanding 3 periode   ""Jelas tak suka. Harus ditertibkan. Termasuk yang usul jabatan 3 periode,"" kata peneliti UIN Syarif Hidayatullah   https://t.co/erlHVE1rpO",1571100387335176192,5549,utamanewscom
5549,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6760>,17/09/2022,"@Miduk17 @PDI_Perjuangan Jokowi mau 3 periode, ganjar skip😀",1571096453459873792,5550,Sinuhaji_FP07
5550,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb67c0>,17/09/2022,Setuju Pak Jokowi 3 Periode,1571089795530780673,5551,MochSla96683567
5551,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6820>,17/09/2022,"Soal Isu 3 Periode, Legislator PDIP: Jokowi Mungkin Presiden Paling Banyak Difitnah https://t.co/Rykzx1L0C1 lewat @Repelita Online",1571089770650177536,5552,RepelitaO
5552,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6880>,17/09/2022,“Coba Bjorka Bisa Enggak Ngehack Big Datanya Pak Luhut? Yang Katanya Berisi Keinginan Masyarakat Minta Jokowi 3 Periode” https://t.co/61K2vt9nsH lewat @Repelita Online,1571088286814441477,5553,RepelitaO
5553,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb68e0>,17/09/2022,@Paltiwest @jokowi Yg ngebet 3 periode ya?,1571087311915601921,5554,rdioto
5554,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6940>,17/09/2022,Dewi Haroen ini seperti Tuhan. Atau peramal . Salah besar jika mengatakan Pak Jokowi setuju dg wacana 3 periode. Pak Jokowi mematuhi undang undang selama menjabat Presiden  kecuali dia sudah tidak jadi presiden dia bisa saja setuju dg wacana 3 periode,1571086870960017408,5555,G03NT03R_
5555,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb69a0>,17/09/2022,@RamliRizal @jokowi Udh brengsek masih ngotot 3 periode,1571084577200033795,5556,hakunamaku
5556,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6a00>,17/09/2022,"@kacang__IJO @Daniel13666 @mouldie_sep @jokowi Pak Jokowi aja udah nurut sama konstitusi kalo presiden 2 periode, masih aja ada yang berharap 3 periode",1571077372316884993,5557,AnaisWttrson
5557,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6a60>,17/09/2022,Pakar Gesture Ungkap Jokowi Isyaratkan Setuju Soal Wacana Masa Jabatan Presiden 3 Periode   https://t.co/uik12kIGOP,1571074372156399618,5558,tribunnews
5558,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6ac0>,17/09/2022,"@RamliRizal @TjiptaLesmana jika jokowi maju jd cawapres siapapun.maka jika jd,bakal presidennya di makzulkan.sangat kentara sekali,silahkan tny gerombolan opung dan jendral2 tua itu.soalnya sohib nya si GP bklan susah,trgnjal mak banteng.minta 3 periode jg msh susah.demikian analisa saya",1571073002267381766,5559,jhonoivan
5559,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6b20>,17/09/2022,bentuk kegagalan Reformasi dan revolusi mental. iki.. koyok ngene yo ra iso kangmas @jokowi disebut berhasil.. opo mene arep 3 periode  . hua ha ha ha...,1571072903919316992,5560,bumnbersatu
5560,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6b80>,17/09/2022,"Soal Isu 3 Periode, Legislator PDIP: Jokowi Mungkin Presiden Paling Banyak Difitnah https://t.co/6RjG1PMez2",1571071475742019590,5561,OposisiCerdas
5561,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6be0>,17/09/2022,Pakar Gesture Ungkap Jokowi Isyaratkan Setuju Soal Wacana Masa Jabatan Presiden 3 Periode https://t.co/o3esZuNM9N,1571064433480196096,5562,TRENdotNEWS
5562,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6c40>,17/09/2022,@RamliRizal Yuk kita dukung #jokowi3periode 💪.,1571061437791080449,5563,Hotmajohn
5563,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6ca0>,17/09/2022,"@na_dirs @jokowi dengan naiknya harga BBM, subsidi BLT kpd masyarakat, rencana perubahan daya listrik 450 Watt, membuat rakyat merasa bahagia krn ekonomi yg meroket. Sehingga rakyat merasa puas dan ingin presiden 3 periode bahkan seumur hidup klo bisa.",1571059066759421955,5564,madinakopikoi
5564,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6d00>,17/09/2022,@bumnbersatu @jokowi @puanmaharani_ri @ganjarpranowo Mamam tuh 3 periode..😁,1571058462016278530,5565,reegatz
5565,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6d60>,17/09/2022,@AyaniMel Pembenci jokowi mendukung 3 periode artinya?,1571052157755101184,5566,RamadhianT
5566,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6dc0>,17/09/2022,@na_dirs @jokowi Gue setuju aja... Mau 3 periode kek... Jd wapres kek... Asal bs bikin kadrun kejer2.... Itu sesuatu banget.... 😀😃😄😁,1571051805957820417,5567,wiwin40718731
5567,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6e20>,17/09/2022,"@BennyHarmanID Oposisi ini buntu otaknya tak bisa ngeritik Jokowi. Dulu isu Pres 3 periode gagal sekarang goreng lagi wapres 2024, sementara jokowi lagi berkarya mengunjungi rakyatnya.",1571051752690167810,5568,KerjaTuntas
5568,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6e80>,17/09/2022,Direktur PPI Nilai Respon Jokowi Lebih Tak Suka Terkait Isu Jadi Cawapres Dibanding 3 Periode https://t.co/BQS1mC36eg,1571047750627741699,5569,NusadailyCom
5569,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6ee0>,17/09/2022,@HeryIdris5 @YoutubeILC Lah itu ada pilihan Ganjar.. Emang Jokowi lg kah 3 periode?,1571046964065861635,5570,DataPrint9
5570,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6f40>,17/09/2022,"Jika Jokowi jadi Cawapres,habis pelantikan Presiden yg diusung bersama Jokowi tiba-tiba kena serangan jantung lalu meninggal,terus Jokowi meneruskan jabatan Presiden yang ditinggalkan pasangannya,yang artinya Jokowi menjabat Presiden untuk periode ke-3,ini melanggar UU? #Bjorka",1571045405449912320,5571,jajang_daryatna
5571,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fb6fa0>,17/09/2022,@SeruniPuspaAlam @jokowi 3 periode katanya inkonstitusional Seumur hidup inkonstitusional  Diperpanjang inkonstitusional  Nyuruh turun konstitusional. 😀😀😆 Ndase krewak Dicoba aja amandemen UUD lagi maks 3 periode.,1571042073855545345,5572,RanduWatangan
5572,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5040>,17/09/2022,"@navirius @Miduk17 @AgusYudhoyono @gibran_tweet @jokowi Memang nya Pak Jokowi mau maju lagi kan sudah 2 periode, apakah akan di jadikan 3 periode? Jika rakyat nya kek loe semua maju negara",1571041875695640576,5573,pranowo_yudha
5573,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc50a0>,17/09/2022,"6. ""Istri saya hamil tentu harapan mereka sy membunuh biar masuk lagi Jokowi aman bisa 3 periode 10 periode""   Cc @DivHumas_Polri https://t.co/ilEmxOzk7e",1571040964466311172,5574,Speedtrap_
5574,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5100>,17/09/2022,@soeyoto1 Orang ngomong Jokowi 3 periode saja kok sudah pada kelimpungan. Maju terus Pak ..🤣🤣🤣🤣🤣🤣🤣🤣,1571024745239576576,5575,editya77
5575,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5160>,17/09/2022,"Sama2 hil yg mustahal, aku pilih JOKOWI 3 PERIODE",1571024212231598087,5576,AgusSsntoso
5576,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc51c0>,17/09/2022,@SutanMangaraHrp Jokowi ada untuk 3 periode,1571020390662832130,5577,Haris67975397
5577,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5220>,17/09/2022,@Relawananies Ada apa dgn misi Jokowi 3 periode?.... Apakah ada rahasia besar yg berpotensi mjd bencana bila presiden baru bukan Jokower?,1571020290616094720,5578,Lintang91775859
5578,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5280>,17/09/2022,@soeyoto1 Sama siapnya jokowi siap 3 periode... orang2 dah kelimpungan,1571020198194614275,5579,Haris67975397
5579,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc52e0>,17/09/2022,"@SeruniPuspaAlam @jokowi Negara demokrasi, syah saja tereak Jokowi mundur, tapi knp kadrun kejang2, klu ada yg mewacanakan jokowi 3 periode ?",1571019279562317824,5580,LantjoerLanang
5580,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5340>,17/09/2022,"@P121G @NyiMasRuminah Gasss polll Jokowi 3 Periode, NKRI Makmur.... Kaum Kadrun usir dr NKRI.",1571015162072813572,5581,akumasdan
5581,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc53a0>,17/09/2022,@yusuf_dumdum @jokowi Lanjutken 3 Periode 👌,1571013540118679552,5582,lensa020819
5582,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5400>,17/09/2022,Yuk kita dukung undang2 pilpres Presiden boleh 3 periode supaya pemilu 2024  SBY  dan Jokowi bisa ikut pilpres  berani ? @PDemokrat @AgusYudhoyono @Andiarief__ https://t.co/hRsxiFAocm,1571002013672165376,5583,e_pph
5583,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5460>,17/09/2022,"@Daniel13666 @mouldie_sep @jokowi Orng disekitrannya akan dinasihati pak Jokowi, pak jokowi semakin Wise, semoga saja  3 periode...😉",1570998606689337345,5584,kacang__IJO
5584,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc54c0>,17/09/2022,Adian Napitupulu Sebut Presiden Jokowi Tidak Akan Maju 3 Periode https://t.co/i94TsBUJ5J,1570998237993267200,5585,KuretaID
5585,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5520>,17/09/2022,"@proterozo1c @CNNIndonesia Iya bang, opini liar gw ini cuma proyek akal2an mumpung Jokowi masih menjabat, mereka tau hampir mustahil Jokowi bisa 3 periode.",1570996153117970432,5586,DavidPaulusplus
5586,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5580>,17/09/2022,"Dibandingkan Wacana 3 Periode, Jokowi Tidak Terima Soal Isu Cawapres https://t.co/mIi0Obe6JE @jokowi @KPU_ID @setkabgoid @KemensetnegRI @mendagri",1570995837601476609,5587,kabarriaucom
5587,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc55e0>,17/09/2022,MONGGO DIPILIH 01. Jokowi 3 periode ajach 02. Jokowi jadi Wapres Prabowo 03. Jokowi dukung Prabowo-Ganjar  Pripun yank,1570993790755934208,5588,bambangtbs
5588,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5640>,17/09/2022,@arthaN38836243 @syeifm yang penting @jokowi tetap 3 periode 🥳,1570992169120583680,5589,aylin_basyasya
5589,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc56a0>,17/09/2022,Kita usul kan kiranya Pemilu 2024 dari pada menghamburkan uang sebaik nya di tiadakan . Karena udah di anggap curang . Solusinya MPR adakan Sidang Istimewa angkat Jokowi 3 Periode https://t.co/O7TCaQYY4S,1570988376928686080,5590,JulBayur3
5590,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5700>,17/09/2022,@StopPlandemit Prestasi jokowi Pokok e 3 periode😉😜 https://t.co/YJWYaUQ8SA.,1570983611805073410,5591,ArRayah43832329
5591,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5760>,17/09/2022,JOKOWI BERSAMA PUANKAH?   OK JUGA. SAYA SUPPORT KRN JOKOWI PERNAH NOLONG SAYA DARI KEJAHATAN TETANGGA.   3 PERIODE !!!   @jokowi  @basuki_btp  @CIA  @PolandMFA  @China2ASEAN  @basuki_btp  @agnesbeatahenny  @CNNIndonesia  @,1570982401966473216,5592,agnesbeatahenny
5592,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc57c0>,17/09/2022,"Legislator PDIP: Jokowi Mungkin Presiden Paling Banyak Difitnah di Republik Ini: Sebuah nada pembelaan disampaikan politikus PDIP Perjuangan, Adian Napitupulu, terkait isu presiden 3 periode. Menurut Adian, Presiden Joko Widodo tidak pernah berbicara… https://t.co/3eyDq8S9Up",1570979867197591552,5593,RMOLJatim_id
5593,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5820>,17/09/2022,"Paling banyak bohong, kali. Jejak digital kebohongannya pun bertebaran di mana2 — Soal Isu 3 Periode, Legislator PDIP: Jokowi Mungkin Presiden Paling Banyak Difitnah https://t.co/PIRqtbrvtu",1570975944575426562,5594,YanHarahap
5594,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5880>,17/09/2022,"@VIVAcoid Mending boleh 3 Periode deh! Biar seru, SBY vs Jokowi Pendidikan politik yang bagus buat generasi muda",1570972936793915397,5595,CangkemEllek
5595,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc58e0>,17/09/2022,"@MardaniAliSera @aniesbaswedan Kalau kinerja P Jokowi tdk baik maka tidak ada isu minta beliau 3 periode,",1570972886026027009,5596,SuhartoLaswi
5596,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5940>,17/09/2022,"Ada yg merasa jokowi tdk layak hingga 2024 &amp; ada yg merasa jokowi layak 3 periode, mereka punya fanbase masing2. So what. Cerdas aja lah berdemokrasi &amp; berdemonstrasi. Tdk ada yg sempurna, krn kesempurnaan hanya lah milik Alloh saja dan si paling bener hnyalah milik umat saja🤭😁",1570969089027477507,5597,Hum4n7
5597,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc59a0>,17/09/2022,"@1ndonesiaku_ @jokowi Di planet mana ada Presiden datangi rakyat kecil malam2 spt ini?? Cuma Jokowi.. model begini jangankan 3 periode, seumur hidup pun rakyat pasti senang..Jesus Bless my Presiden Jokowi 🙌🏼",1570968687003443200,5598,vncdele
5598,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5a00>,17/09/2022,@detikcom PKB tetap konsisten Jokowi 3 Periode,1570968679088783360,5599,D1VArahardjo
5599,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5a60>,17/09/2022,Yg ngusulkan jadi cawapres lebih ga sopan lagi…  Presiden Jokowi: Pengusul Presiden 3 Periode Ingin Menampar Muka SayaKlik untuk baca: https://t.co/awXwM9akZX,1570968432623095808,5600,MartinusButarb1
5600,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5ac0>,17/09/2022,Siapa yg pingin @jokowi  3 periode... AKU ☝,1570966297147740162,5601,AgungSetiyadi13
5601,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5b20>,17/09/2022,"@yusuf_dumdum @M45Broo_ Mengapa mereka bersikap seperti itu? Karena warga Maluku merasakan bedanya dipimpin oleh Presiden Jokowi, dibanding presiden2 lainnya. Jo di-banding2 ke, Jokowi bukan hanya 3 periode tapi.....",1570966184539082752,5602,Heriek
5602,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5b80>,17/09/2022,Akankan Pemimpin Seperti Ini Harus Berakhir ditahun 2024.  Ayo Pak Dhe @bumnbersatu @Dennysiregar7 Kita Lambungkan Jokowi 3 Periode 🇮🇩🤘🤘🇮🇩 https://t.co/w7JGIo7ndt,1570965910042865665,5603,S4N_W1B1
5603,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5be0>,17/09/2022,@okezonenews Jokowi 3 periode,1570965862995337217,5604,Jokotol7
5604,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5c40>,17/09/2022,"@GarengHallu Rakyat mana yang rindu SBY dan Demokrat Mas AHY? kalau masyarakat rindu kenapa kalah 2019? yang rindu itu cuman masyarakat kader Demokrat mas, biar dapat proyek terus kan? Saat ini Masyarakat rindu Jokowi 3 periode Mas AHY",1570961584398409730,5605,RikardusPande
5605,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5ca0>,17/09/2022,Pangi Syarwi Chaniago: Wacana Duet Prabowo-Jokowi Bentuk Keputusasaan 3 Periode https://t.co/2hZIBcQ4mh,1570959292836061185,5606,radaraktual
5606,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5d00>,17/09/2022,"@KATADATAcoid Secara tdk lgsung org miskin disuruh milih, mau pake lisrik yg 1300 atau lbh vs  beli gas yg 12 kg, kan sama” mahalnya 🤣 #Jokowi3Periode",1570956843601756161,5607,sea_vessel
5607,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5d60>,17/09/2022,"@yusuf_dumdum @jokowi Lanjutkan Jokowi 3 periode, hahahaha",1570956344072732673,5608,Gudang_Konten
5608,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5dc0>,17/09/2022,Salam.3 periode.. Jokowi selamanya,1570954415133306880,5609,alpha_n
5609,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5e20>,17/09/2022,"Soal Isu 3 Periode, Legislator PDIP: Jokowi Mungkin Presiden Paling Banyak Difitnah https://t.co/54o4ilhsmY",1570953714084777986,5610,BeritakanID_com
5610,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5e80>,17/09/2022,@kadrunbinpekok @AgusYudhoyono Jika takut di bebani utang kita jadikan Jokowi 3 periode agar Jokowi yg menyelesaikan utang negara,1570951220608782336,5611,JulBayur3
5611,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5ee0>,17/09/2022,@lerkvd Keren pack @jokowi kanjutkan 3 periode 😹,1570950943700824073,5612,myrmyn
5612,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5f40>,17/09/2022,Yang sulit siapa hayoo... #PDIPerjuangan #jokowi3periode #RakyatDukungSubsidiTepatGuna #jokowimaruftherealwinner #PDI   Semangat... https://t.co/SII1ROPjzi,1570948471087329282,5613,bayz_masudi
5613,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8fc5fa0>,17/09/2022,@gembong_pranoto @M45Broo_ Emang mau Jokowi 3 periode?,1570947071783600128,5614,KuroNekoBanser
5614,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8dd4040>,17/09/2022,"Jokowi kok jd cawapres. Yo ndak sudi. Apa ga pd paham kl pak jkw itu termasuk gede ambeg. Mesti jd yg no 1. Kl mau, 3 periode aja insyaallah bisa kok, soal politik pak jkw itu saat ini gaada lawan, itu aja sampai hari ini bilang ga mau, lah kok malah jd cawapres. Ada2 saja.",1570945339196317697,5615,miskiy28
5615,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8dd40a0>,17/09/2022,"Tantang Bjorka, Elite Gerindra Singgung Data Luhut Soal Jokowi 3 Periode https://t.co/Qnstgx9cIc lewat @Repelita Online",1570942790108082176,5616,RepelitaO
5616,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8dd4100>,17/09/2022,"Tantang Bjorka, Elite Gerindra Singgung Data Luhut Soal Jokowi 3 Periode https://t.co/aMdyeZQMVd via @terkinidotid",1570941618496344067,5617,terkinidotid
5617,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8dd4160>,17/09/2022,"@jokowi ini perintah yg benar: 1)pejabat naik angkutan umum, 2) hapus anggaran mobil dinas; 3) Menteri perhubungan dukung kota2 besar bikin sistem angkutan umum. Kalau ndak, kamu cuma akan diingat sbg Pemuda Pencitraan saja, mau berapa periode pun.",1570941006429958145,5618,mkusumawijaya
5618,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8dd41c0>,17/09/2022,"Semoga Pak Jokowi dan jajaran bisa menjadi Presiden 3 periode, atau kalau bisa di revisi UUD, beliau kita tetapkan sebagai presiden seumur hidup🙏 aaminn sudah banyak kerja nyata nya.. #3periode",1570939269568659456,5619,varianR5
5619,<sqlalchemy.orm.state.InstanceState object at 0x7f88a8dd4220>,17/09/2022,Jokowi Dinilai Lebih Tak Suka soal Isu Jadi Cawapres Dibanding 3 Periode —— Dibilangin tanggung https://t.co/mNQvIfGpoL,1570933911018147842,5620,RadarKorupsi
